open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,symbol
2022-06-02 02:00:00,0.942,0.968,0.896,0.906,670892.2,2022-06-03 01:59:59,622925.9004,2603,294463.1,274773.5786,TSLA
2022-06-03 02:00:00,1.057,1.18,1.032,1.113,750320.3,2022-06-04 01:59:59,830922.9646,5118,398727.3,442719.4912,TSLA
2022-06-04 02:00:00,0.962,0.975,0.913,0.953,640728.2,2022-06-05 01:59:59,608868.3365,2774,311095.1,296202.8405,TSLA
2022-06-05 02:00:00,0.946,0.946,0.871,0.877,963961.8,2022-06-06 01:59:59,867148.6719,5084,428755.3,385635.6957,TSLA
2022-06-06 02:00:00,0.88,0.936,0.86,0.862,631896.8,2022-06-07 01:59:59,573677.174,4038,298923.5,272216.668,TSLA
2022-06-07 02:00:00,0.864,0.878,0.822,0.842,527173.4,2022-06-08 01:59:59,449027.992,3427,202647.4,172428.4882,TSLA
2022-06-08 02:00:00,0.842,0.856,0.816,0.838,472884.1,2022-06-09 01:59:59,395578.8,3047,253367,212014.2473,TSLA
2022-06-09 02:00:00,0.838,0.843,0.786,0.787,437636.9,2022-06-10 01:59:59,357733.9135,2953,172505.6,141381.484,TSLA
2022-06-10 02:00:00,0.788,0.824,0.735,0.757,965807.8,2022-06-11 01:59:59,739577.2659,4849,506680.6,388060.8672,TSLA
2022-06-11 02:00:00,0.755,0.787,0.712,0.729,1210471.3,2022-06-12 01:59:59,907567.9829,7229,553685.6,416220.816,TSLA
2022-06-12 02:00:00,0.733,0.762,0.684,0.73,331707.2,2022-06-13 01:59:59,237663.687,1704,164209.7,117211.2478,TSLA
2022-06-13 02:00:00,0.677,0.677,0.616,0.62,618803.9,2022-06-14 01:59:59,396773.3146,2001,255489.1,165338.5335,TSLA
2022-06-14 02:00:00,0.596,0.621,0.557,0.621,280246.2,2022-06-15 01:59:59,165356.991,1317,132816.9,78369.0693,TSLA
2022-06-15 02:00:00,0.621,0.63,0.596,0.598,193157,2022-06-16 01:59:59,117841.675,712,88614.6,54405.2399,TSLA
2022-06-16 02:00:00,0.634,0.647,0.607,0.61,284605.7,2022-06-17 01:59:59,178686.5244,1025,113631.8,71921.6633,TSLA
2022-06-17 02:00:00,0.509,0.528,0.502,0.514,665361.8,2022-06-18 01:59:59,341862.4178,1394,384829.5,198144.6993,TSLA
2022-06-18 02:00:00,0.546,0.62,0.449,0.489,3761915.9,2022-06-19 01:59:59,1994814.2888,11548,1691174.8,895242.349,TSLA
2022-06-19 02:00:00,0.489,0.571,0.465,0.548,1645436.4,2022-06-20 01:59:59,855426.8757,5117,807471,418733.1004,TSLA
2022-06-20 02:00:00,0.545,0.563,0.507,0.52,293215.3,2022-06-21 01:59:59,154797.6503,919,147195,77742.52,TSLA
2022-06-21 02:00:00,0.531,0.552,0.524,0.551,186225.5,2022-06-22 01:59:59,100163.3005,848,104647.9,56322.7861,TSLA
2022-06-22 02:00:00,0.531,0.548,0.522,0.54,125975.1,2022-06-23 01:59:59,67500.2315,598,91918.3,49258.0183,TSLA
2022-06-23 02:00:00,0.414,0.454,0.41,0.452,4396387.3,2022-06-24 01:59:59,1880400.451,6306,2133141.6,917455.7665,TSLA
2022-06-24 02:00:00,0.426,0.431,0.403,0.414,3481090.4,2022-06-25 01:59:59,1453697.031,6088,1682597,703524.7032,TSLA
2022-06-25 02:00:00,0.418,0.425,0.328,0.376,13827276,2022-06-26 01:59:59,5220832.5966,23296,6133217,2319651.9748,TSLA
2022-06-26 02:00:00,0.376,0.388,0.37,0.379,1328228,2022-06-27 01:59:59,504281.6636,3062,743400.3,282916.5679,TSLA
2022-06-27 02:00:00,0.353,0.364,0.348,0.359,1071343.5,2022-06-28 01:59:59,382080.7162,1676,527040.9,188765.5838,TSLA
2022-06-28 02:00:00,0.307,0.308,0.274,0.302,5736057.2,2022-06-29 01:59:59,1656636.5318,7715,2663786.9,768871.1674,TSLA
2022-06-29 02:00:00,0.289,0.293,0.279,0.288,2603707.3,2022-06-30 01:59:59,744835.1435,2969,1173352.5,336745.0628,TSLA
2022-06-30 02:00:00,0.341,0.36,0.306,0.319,7147913.9,2022-07-01 01:59:59,2432180.2647,15639,3384913.6,1158543.0957,TSLA
2022-07-01 02:00:00,0.309,0.315,0.297,0.302,1624767.5,2022-07-02 01:59:59,498494.6204,2326,809440.5,249099.0414,TSLA
2022-07-02 02:00:00,0.256,0.278,0.25,0.261,10931454.9,2022-07-03 01:59:59,2889657.785,11584,5346413.2,1414920.7737,TSLA
2022-07-03 02:00:00,0.261,0.274,0.241,0.253,8122548.3,2022-07-04 01:59:59,2075626.0691,7875,3757029.2,961929.9441,TSLA
2022-07-04 02:00:00,0.253,0.256,0.242,0.247,833765.3,2022-07-05 01:59:59,207365.9638,841,293559.9,73305.1654,TSLA
2022-07-05 02:00:00,0.254,0.262,0.249,0.254,1066380,2022-07-06 01:59:59,270288.9841,1122,485819,123742.3624,TSLA
2022-07-06 02:00:00,0.238,0.244,0.23,0.23,1260429.6,2022-07-07 01:59:59,297058.3414,1462,295289.9,70296.3529,TSLA
2022-07-07 02:00:00,0.202,0.212,0.201,0.208,2039795.9,2022-07-08 01:59:59,422921.671,2491,1183671.3,245743.5853,TSLA
2022-07-08 02:00:00,0.201,0.211,0.197,0.204,2724709.9,2022-07-09 01:59:59,555239.6995,2378,1330616.3,272005.9888,TSLA
2022-07-09 02:00:00,0.197,0.198,0.195,0.195,826126.1,2022-07-10 01:59:59,161982.7235,868,234471.3,46139.3483,TSLA
2022-07-10 02:00:00,0.193,0.194,0.174,0.177,6181320.6,2022-07-11 01:59:59,1126124.1729,5389,2847395.2,518372.4923,TSLA
2022-07-11 02:00:00,0.177,0.177,0.17,0.171,834676.6,2022-07-12 01:59:59,143990.7155,917,298232,51580.454,TSLA
2022-07-12 02:00:00,0.153,0.155,0.147,0.147,1754094,2022-07-13 01:59:59,264247.8876,1288,642709.9,97097.3488,TSLA
2022-07-13 02:00:00,0.338,0.486,0.303,0.477,99955863.4,2022-07-14 01:59:59,37834905.2874,134047,52532041.3,20022069.6544,TSLA
2022-07-14 02:00:00,0.583,0.745,0.44,0.466,132937377.3,2022-07-15 01:59:59,74945556.3339,276417,64492304.9,36586080.7772,TSLA
2022-07-15 02:00:00,0.467,0.565,0.45,0.56,21441894.7,2022-07-16 01:59:59,10375267.9633,35405,10935174.5,5332535.0593,TSLA
2022-07-16 02:00:00,0.428,0.45,0.405,0.407,8453490.2,2022-07-17 01:59:59,3600065.1064,12374,3674608.2,1568726.4357,TSLA
2022-07-17 02:00:00,0.429,0.43,0.36,0.369,9122723.7,2022-07-18 01:59:59,3496080.1142,14583,3506617.5,1339316.9471,TSLA
2022-07-18 02:00:00,0.372,0.439,0.371,0.4,11782265.2,2022-07-19 01:59:59,4841451.3595,18150,5880535.3,2419594.167,TSLA
2022-07-19 02:00:00,0.456,0.492,0.399,0.427,13593030.8,2022-07-20 01:59:59,6066172.4902,30438,6536749.5,2935298.4485,TSLA
2022-07-20 02:00:00,0.491,0.526,0.47,0.515,5604879.6,2022-07-21 01:59:59,2773961.977,12357,3101510.2,1540615.7783,TSLA
2022-07-21 02:00:00,0.435,0.452,0.414,0.439,2352951.9,2022-07-22 01:59:59,1020579.2286,4420,1069452.8,465028.5147,TSLA
2022-07-22 02:00:00,0.45,0.498,0.443,0.458,6325853.4,2022-07-23 01:59:59,2945862.0467,13432,3136661.9,1464816.7461,TSLA
2022-07-23 02:00:00,0.437,0.44,0.385,0.397,9539549.3,2022-07-24 01:59:59,3947044.8873,18909,4199971.3,1737275.6314,TSLA
2022-07-24 02:00:00,0.396,0.482,0.39,0.436,22762036.4,2022-07-25 01:59:59,9882391.9013,47763,11560484.1,5040536.4044,TSLA
2022-07-25 02:00:00,0.436,0.494,0.41,0.43,17320272.1,2022-07-26 01:59:59,7730581.6144,35675,8386316.1,3764968.0272,TSLA
2022-07-26 02:00:00,0.416,0.42,0.41,0.41,1865871.5,2022-07-27 01:59:59,771177.6193,3296,724960.7,300413.4835,TSLA
2022-07-27 02:00:00,0.403,0.416,0.399,0.405,1303134.8,2022-07-28 01:59:59,528855.8567,2487,620397,252289.7627,TSLA
2022-07-28 02:00:00,0.402,0.41,0.392,0.4,8567894.7,2022-07-29 01:59:59,3415287.8632,16162,3926500.9,1567618.9785,TSLA
2022-07-29 02:00:00,0.401,0.422,0.39,0.399,10657627.5,2022-07-30 01:59:59,4288013.0194,19660,4824880.8,1946216.6103,TSLA
2022-07-30 02:00:00,0.399,0.4,0.349,0.362,7729756.3,2022-07-31 01:59:59,2971082.6573,14250,3320105.9,1276110.0683,TSLA
2022-07-31 02:00:00,0.363,0.397,0.35,0.372,12726156.6,2022-08-01 01:59:59,4738268.5591,24883,6212857.4,2315802.364,TSLA
2022-08-01 02:00:00,0.373,0.388,0.36,0.362,7056418.2,2022-08-02 01:59:59,2637981.805,15505,3287040.9,1232574.2379,TSLA
2022-08-02 02:00:00,0.362,0.366,0.339,0.35,5809451.7,2022-08-03 01:59:59,2030981.1398,10340,2680264.9,939327.8891,TSLA
2022-08-03 02:00:00,0.349,0.361,0.346,0.348,4043163.4,2022-08-04 01:59:59,1425841.2785,6596,1928330.6,681645.9909,TSLA
2022-08-04 02:00:00,0.348,0.419,0.34,0.363,26490300,2022-08-05 01:59:59,10083851.4375,47725,13740668.2,5250687.6349,TSLA
2022-08-05 02:00:00,0.362,0.4,0.362,0.371,14874900.3,2022-08-06 01:59:59,5607693.6592,26710,7575254.2,2865907.7539,TSLA
2022-08-06 02:00:00,0.371,0.376,0.355,0.357,4919881.9,2022-08-07 01:59:59,1788663.515,8409,2235397.7,813480.9385,TSLA
2022-08-07 02:00:00,0.359,0.367,0.354,0.357,2520484.3,2022-08-08 01:59:59,903002.6318,5273,1167823.6,418963.6385,TSLA
2022-08-08 02:00:00,0.357,0.366,0.355,0.359,3250691,2022-08-09 01:59:59,1171732.7684,5830,1574163.7,568169.9784,TSLA
2022-08-09 02:00:00,0.358,0.362,0.333,0.35,3285255.2,2022-08-10 01:59:59,1143036.2552,6682,1380038.2,479794.7126,TSLA
2022-08-10 02:00:00,0.351,0.354,0.332,0.349,4364965.1,2022-08-11 01:59:59,1497533.3185,7638,2090885.5,717649.5455,TSLA
2022-08-11 02:00:00,0.349,0.358,0.333,0.343,4783778.3,2022-08-12 01:59:59,1652021.6216,8180,2237995,774451.3461,TSLA
2022-08-12 02:00:00,0.343,0.352,0.326,0.341,3570619.3,2022-08-13 01:59:59,1205025.1856,5818,1636922.5,553516.707,TSLA
2022-08-13 02:00:00,0.342,0.375,0.336,0.34,8210906.5,2022-08-14 01:59:59,2882907.682,12738,4043880,1422770.6967,TSLA
2022-08-14 02:00:00,0.341,0.347,0.317,0.326,5528678.3,2022-08-15 01:59:59,1833529.577,8403,2596954.2,859505.2256,TSLA
2022-08-15 02:00:00,0.326,0.339,0.298,0.309,6413148.8,2022-08-16 01:59:59,2008383.9215,10051,2958803.4,926614.7011,TSLA
2022-08-16 02:00:00,0.309,0.388,0.301,0.318,35692676.5,2022-08-17 01:59:59,12480153.259,53901,17734010,6226424.8627,TSLA
2022-08-17 02:00:00,0.318,0.355,0.316,0.326,6294503.1,2022-08-18 01:59:59,2105262.0625,10007,3367026.6,1128367.5458,TSLA
2022-08-18 02:00:00,0.309,0.314,0.309,0.311,590280.1,2022-08-19 01:59:59,183818.8926,718,224685.4,70079.5344,TSLA
2022-08-19 02:00:00,0.299,0.301,0.288,0.294,1011286.2,2022-08-20 01:59:59,297447.7362,1540,423510,124598.659,TSLA
2022-08-20 02:00:00,0.261,0.327,0.261,0.271,14569956.9,2022-08-21 01:59:59,4274760.979,23713,6841179.7,2017786.9542,TSLA
2022-08-21 02:00:00,0.271,0.285,0.267,0.277,3763563,2022-08-22 01:59:59,1035895.2727,5629,1896227.7,522415.8827,TSLA
2022-08-22 02:00:00,0.277,0.295,0.266,0.267,2145606.5,2022-08-23 01:59:59,592490.027,2999,927610.3,256978.0037,TSLA
2022-08-23 02:00:00,0.276,0.284,0.266,0.271,1601739.7,2022-08-24 01:59:59,437854.721,2356,784136.7,214789.6368,TSLA
2022-08-24 02:00:00,0.272,0.289,0.268,0.27,2707804.6,2022-08-25 01:59:59,753357.2714,4072,1270721,354439.4706,TSLA
2022-08-25 02:00:00,0.271,0.279,0.269,0.274,979907,2022-08-26 01:59:59,268486.9965,1491,481214.5,132169.3585,TSLA
2022-08-26 02:00:00,0.353,0.475,0.328,0.422,47859052.1,2022-08-27 01:59:59,19564146.5149,85624,24798436.1,10168328.5161,TSLA
2022-08-27 02:00:00,0.691,0.718,0.505,0.522,82740460.5,2022-08-28 01:59:59,49863955.2109,176900,38631593.1,23439471.087,TSLA
2022-08-28 02:00:00,0.523,0.54,0.415,0.44,41140719.2,2022-08-29 01:59:59,19382228.0585,67770,17908792.4,8495180.8582,TSLA
2022-08-29 02:00:00,0.44,0.475,0.42,0.453,8881841.1,2022-08-30 01:59:59,3976357.8865,15480,4709024.6,2111430.8862,TSLA
2022-08-30 02:00:00,0.558,0.616,0.506,0.564,26210273.5,2022-08-31 01:59:59,14803595.4258,58317,13127022.5,7447310.8222,TSLA
2022-08-31 02:00:00,0.536,0.589,0.528,0.537,9666169.6,2022-09-01 01:59:59,5390139.871,20563,4749960,2660918.5484,TSLA
2022-09-01 02:00:00,0.517,0.536,0.499,0.515,3283191.4,2022-09-02 01:59:59,1692156.3558,7142,1544295.5,797360.9078,TSLA
2022-09-02 02:00:00,0.502,0.532,0.499,0.514,4351892.8,2022-09-03 01:59:59,2253881.1694,8495,2139965.8,1109854.9763,TSLA
2022-09-03 02:00:00,0.559,0.566,0.531,0.54,5429521.5,2022-09-04 01:59:59,2960650.2807,11031,2416632.5,1319528.3639,TSLA
2022-09-04 02:00:00,0.539,0.553,0.496,0.524,8986384.2,2022-09-05 01:59:59,4714727.8924,22823,3985370.2,2092852.3939,TSLA
2022-09-05 02:00:00,0.522,0.591,0.509,0.583,6584507.1,2022-09-06 01:59:59,3602446.8181,15043,3765911.2,2071559.7423,TSLA
2022-09-06 02:00:00,0.569,0.865,0.565,0.785,39957615.6,2022-09-07 01:59:59,29416167.7737,99316,20713817.1,15291491.4765,TSLA
2022-09-07 02:00:00,0.744,1.047,0.702,1.034,43293958.5,2022-09-08 01:59:59,37718124.7076,102671,23579949.2,20668640.685,TSLA
2022-09-08 02:00:00,1.009,1.095,0.955,1.062,10603093.7,2022-09-09 01:59:59,10803728.6024,33033,5690382.7,5811280.1682,TSLA
2022-09-09 02:00:00,0.91,0.945,0.866,0.892,6373942.5,2022-09-10 01:59:59,5742818.0294,18423,3092422.2,2790637.341,TSLA
2022-09-10 02:00:00,0.826,0.894,0.814,0.865,8158144.9,2022-09-11 01:59:59,6931985.3054,25200,3990826.7,3395567.2897,TSLA
2022-09-11 02:00:00,0.965,1.074,0.876,0.93,26317194.8,2022-09-12 01:59:59,25338298.6891,82772,12391647.2,11948615.6551,TSLA
2022-09-12 02:00:00,0.931,0.959,0.86,0.904,4667220.2,2022-09-13 01:59:59,4267707.5764,15679,2069895.5,1894451.6125,TSLA
2022-09-13 02:00:00,0.907,1.045,0.88,0.999,8451549.1,2022-09-14 01:59:59,8174242.5925,28778,4443660.4,4305888.9721,TSLA
2022-09-14 02:00:00,0.837,0.851,0.8,0.83,4237878.8,2022-09-15 01:59:59,3488464.0775,13900,2068367.4,1704048.5639,TSLA
2022-09-15 02:00:00,0.738,0.744,0.69,0.701,3559317.6,2022-09-16 01:59:59,2542884.9138,10710,1461141.3,1044592.0615,TSLA
2022-09-16 02:00:00,0.772,0.833,0.696,0.778,12639288.3,2022-09-17 01:59:59,9502127.9683,46102,6043041.4,4556794.4324,TSLA
2022-09-17 02:00:00,0.732,0.747,0.691,0.714,10590178.9,2022-09-18 01:59:59,7608761.9741,31803,4791773.4,3448226.87,TSLA
2022-09-18 02:00:00,0.714,0.746,0.691,0.693,4391324.7,2022-09-19 01:59:59,3145768.0954,10976,1911176,1371960.1792,TSLA
2022-09-19 02:00:00,0.61,0.62,0.571,0.589,2446833.1,2022-09-20 01:59:59,1463141.1133,8212,1178216.7,704675.4362,TSLA
2022-09-20 02:00:00,0.628,0.78,0.613,0.71,15649667,2022-09-21 01:59:59,11013836.4307,53810,8242404,5806118.2621,TSLA
2022-09-21 02:00:00,0.683,0.734,0.674,0.683,5709635.6,2022-09-22 01:59:59,3998079.141,17921,2669252.4,1869766.7985,TSLA
2022-09-22 02:00:00,0.657,0.66,0.617,0.644,4697125,2022-09-23 01:59:59,2985440.1974,12568,2289278.9,1454156.189,TSLA
2022-09-23 02:00:00,0.655,0.694,0.644,0.654,4110689.6,2022-09-24 01:59:59,2734044.3996,12128,1897088.6,1263925.5702,TSLA
2022-09-24 02:00:00,0.636,0.655,0.625,0.628,4707977,2022-09-25 01:59:59,2988431.6669,14057,2112169.5,1343352.3623,TSLA
2022-09-25 02:00:00,0.627,0.781,0.626,0.699,40133147.6,2022-09-26 01:59:59,28615565.3369,133063,20414207,14564645.5183,TSLA
2022-09-26 02:00:00,0.699,0.729,0.668,0.691,7326973.4,2022-09-27 01:59:59,5137810.6408,25104,3371430.3,2369614.816,TSLA
2022-09-27 02:00:00,0.683,0.765,0.667,0.714,16949405.9,2022-09-28 01:59:59,12169364.1953,48582,8245921.1,5931864.0163,TSLA
2022-09-28 02:00:00,0.67,0.675,0.621,0.647,3136517.5,2022-09-29 01:59:59,2020494.6709,10434,1444484.6,931478.1371,TSLA
2022-09-29 02:00:00,0.639,0.644,0.627,0.633,1303684.7,2022-09-30 01:59:59,827011.1975,3728,588019.7,373345.2482,TSLA
2022-09-30 02:00:00,0.616,0.618,0.593,0.599,1350198.2,2022-10-01 01:59:59,819736.431,4618,506890.2,308329.8164,TSLA
2022-10-01 02:00:00,0.599,0.6,0.574,0.58,4107205.4,2022-10-02 01:59:59,2401360.7718,10608,1839850.4,1075807.9626,TSLA
2022-10-02 02:00:00,0.57,0.58,0.529,0.54,8096425.3,2022-10-03 01:59:59,4446977.8401,22033,3695867.5,2029760.2789,TSLA
2022-10-03 02:00:00,0.54,0.559,0.53,0.535,1550437.6,2022-10-04 01:59:59,840508.3517,4090,707048.5,383958.4281,TSLA
2022-10-04 02:00:00,0.557,0.566,0.55,0.551,1199877.7,2022-10-05 01:59:59,667251.6818,2661,569369.2,317190.616,TSLA
2022-10-05 02:00:00,0.556,0.566,0.555,0.563,673440.3,2022-10-06 01:59:59,376718.6377,1656,404677.6,226536.4808,TSLA
2022-10-06 02:00:00,0.55,0.553,0.529,0.539,1573943.5,2022-10-07 01:59:59,845919.3549,3949,701363.6,377439.0166,TSLA
2022-10-07 02:00:00,0.516,0.524,0.516,0.518,286964.9,2022-10-08 01:59:59,149281.4309,760,161029.7,83774.5883,TSLA
2022-10-08 02:00:00,0.486,0.523,0.482,0.504,5988089.2,2022-10-09 01:59:59,3008275.8731,17304,2915920.8,1464984.7166,TSLA
2022-10-09 02:00:00,0.504,0.552,0.5,0.51,8598595.2,2022-10-10 01:59:59,4512636.3691,24289,4273579.7,2249246.9135,TSLA
2022-10-10 02:00:00,0.504,0.508,0.5,0.505,664363.5,2022-10-11 01:59:59,334786.8375,1483,360171.3,181788.2415,TSLA
2022-10-11 02:00:00,0.488,0.489,0.442,0.443,1766044,2022-10-12 01:59:59,815779.5353,4784,596910.9,273762.4467,TSLA
2022-10-12 02:00:00,0.438,0.443,0.431,0.437,666894.2,2022-10-13 01:59:59,291951.6595,1934,253697.7,111294.4158,TSLA
2022-10-13 02:00:00,0.412,0.417,0.376,0.388,2398784.7,2022-10-14 01:59:59,952743.0551,4653,1068269.2,424809.3712,TSLA
2022-10-14 02:00:00,0.431,0.473,0.425,0.44,6931070.5,2022-10-15 01:59:59,3118340.1003,17651,3301880.2,1487525.1572,TSLA
2022-10-15 02:00:00,0.41,0.42,0.394,0.401,5463911.4,2022-10-16 01:59:59,2223619.802,11879,2505186.3,1022789.3146,TSLA
2022-10-16 02:00:00,0.401,0.407,0.388,0.396,4000612.2,2022-10-17 01:59:59,1588214.2844,7043,1964914.6,780996.5508,TSLA
2022-10-17 02:00:00,0.398,0.41,0.394,0.41,1570196.5,2022-10-18 01:59:59,633814.7856,2553,962226.5,389030.7122,TSLA
2022-10-18 02:00:00,0.397,0.405,0.396,0.4,685763.2,2022-10-19 01:59:59,275264.0076,1370,330687.7,132869.8313,TSLA
2022-10-19 02:00:00,0.408,0.41,0.397,0.4,1312665.6,2022-10-20 01:59:59,528253.4721,1888,511771.1,206565.7473,TSLA
2022-10-20 02:00:00,0.386,0.394,0.384,0.39,612824.8,2022-10-21 01:59:59,237858.5345,1132,333153.3,129431.1663,TSLA
2022-10-21 02:00:00,0.4,0.402,0.39,0.391,708931.4,2022-10-22 01:59:59,280537.1336,1238,219466.6,87089.8153,TSLA
2022-10-22 02:00:00,0.411,0.413,0.396,0.401,4245004.6,2022-10-23 01:59:59,1712023.7294,6351,1725410.2,697170.8738,TSLA
2022-10-23 02:00:00,0.399,0.401,0.393,0.396,838629.9,2022-10-24 01:59:59,332405.8528,1192,309506.9,122872.4312,TSLA
2022-10-24 02:00:00,0.394,0.407,0.391,0.396,1965988.7,2022-10-25 01:59:59,780018.6378,3423,1009345.6,400895.4994,TSLA
2022-10-25 02:00:00,0.392,0.395,0.39,0.393,374377.1,2022-10-26 01:59:59,146760.041,624,170857.1,67087.7706,TSLA
2022-10-26 02:00:00,0.401,0.402,0.398,0.401,394793.2,2022-10-27 01:59:59,157946.4103,629,206302.7,82674.1212,TSLA
2022-10-27 02:00:00,0.406,0.407,0.4,0.404,705617.6,2022-10-28 01:59:59,284134.1444,908,240705.6,97062.5121,TSLA
2022-10-28 02:00:00,0.398,0.399,0.386,0.39,887744.6,2022-10-29 01:59:59,348450.0006,1280,243173.5,95439.9671,TSLA
2022-10-29 02:00:00,0.389,0.395,0.381,0.384,3766595.1,2022-10-30 01:59:59,1464963.5976,5775,1803242.5,702498.1355,TSLA
2022-10-30 02:00:00,0.384,0.39,0.381,0.382,2800417.7,2022-10-31 00:59:59,1077341.5367,3860,1233107.9,475478.9463,TSLA
2022-10-31 01:00:00,0.382,0.39,0.366,0.382,3608797.8,2022-11-01 00:59:59,1375115.5144,6175,1802782.3,688494.0985,TSLA
2022-11-01 01:00:00,0.382,0.44,0.38,0.389,16143609.9,2022-11-02 00:59:59,6601642.1673,31369,8045533.7,3297216.6557,TSLA
2022-11-02 01:00:00,0.389,0.39,0.372,0.382,2040815.9,2022-11-03 00:59:59,776238.4519,2993,825103.5,313207.8537,TSLA
2022-11-03 01:00:00,0.371,0.379,0.37,0.377,626091.5,2022-11-04 00:59:59,234907.976,1441,278189.8,104533.2376,TSLA
2022-11-04 01:00:00,0.371,0.375,0.369,0.374,579351.5,2022-11-05 00:59:59,215592.8055,1049,279574.7,104194.3056,TSLA
2022-11-05 01:00:00,0.39,0.4,0.383,0.387,4734141.9,2022-11-06 00:59:59,1843260.2425,8335,2196474,857287.9024,TSLA
2022-11-06 01:00:00,0.386,0.392,0.377,0.382,1418434.5,2022-11-07 00:59:59,541870.6245,2056,636205.6,243713.1141,TSLA
2022-11-07 01:00:00,0.375,0.42,0.372,0.383,10647177.9,2022-11-08 00:59:59,4186036.2938,20711,5136884.7,2026013.5297,TSLA
2022-11-08 01:00:00,0.383,0.384,0.338,0.342,1760577.8,2022-11-09 00:59:59,636346.5995,3754,604311.5,216644.3697,TSLA
2022-11-09 01:00:00,0.29,0.295,0.278,0.291,1224026.6,2022-11-10 00:59:59,349918.8168,1913,546609.7,156409.1898,TSLA
2022-11-10 01:00:00,0.209,0.242,0.206,0.236,2130446.8,2022-11-11 00:59:59,471585.2605,3611,1058650.6,235352.7133,TSLA
2022-11-11 01:00:00,0.26,0.268,0.241,0.257,1848971.5,2022-11-12 00:59:59,471157.7313,4169,832987,212475.8243,TSLA
2022-11-12 01:00:00,0.288,0.415,0.277,0.361,25060026.7,2022-11-13 00:59:59,8779777.7921,58009,12751136.9,4486023.004,TSLA
2022-11-13 01:00:00,0.292,0.309,0.253,0.261,7798145.4,2022-11-14 00:59:59,2204530.8019,14514,3435055.5,976057.9706,TSLA
2022-11-14 01:00:00,0.265,0.27,0.25,0.266,2107835.7,2022-11-15 00:59:59,545779.9306,3502,1020602.2,264761.2376,TSLA
2022-11-15 01:00:00,0.296,0.315,0.286,0.305,3713659.3,2022-11-16 00:59:59,1120429.5253,6953,1827101.8,553645.9252,TSLA
2022-11-16 01:00:00,0.294,0.299,0.29,0.292,1080025.8,2022-11-17 00:59:59,317041.1356,1486,402010.6,118363.1589,TSLA
2022-11-17 01:00:00,0.294,0.305,0.28,0.288,1340542.9,2022-11-18 00:59:59,391854.6868,2296,552000,162311.9657,TSLA
2022-11-18 01:00:00,0.439,0.474,0.408,0.434,11805841.4,2022-11-19 00:59:59,5151783.3855,26732,5906850.6,2587217.2118,TSLA
2022-11-19 01:00:00,0.392,0.456,0.376,0.413,12675305.4,2022-11-20 00:59:59,5292655.6216,25600,6581312.5,2760976.6879,TSLA
2022-11-20 01:00:00,0.402,0.402,0.36,0.377,6610116.8,2022-11-21 00:59:59,2512373.4476,11315,3274547.4,1242313.6116,TSLA
2022-11-21 01:00:00,0.34,0.364,0.312,0.334,3107027,2022-11-22 00:59:59,1040470.5688,7131,1256420.2,421338.9951,TSLA
2022-11-22 01:00:00,0.364,0.388,0.36,0.377,3024880.9,2022-11-23 00:59:59,1122996.083,7477,1622551.9,604876.1183,TSLA
2022-11-23 01:00:00,0.359,0.39,0.345,0.374,4764593.3,2022-11-24 00:59:59,1749182.2491,7848,2626945.8,969171.2943,TSLA
2022-11-24 01:00:00,0.364,0.414,0.353,0.407,3259628,2022-11-25 00:59:59,1224464.2592,5978,2214038.6,840043.3777,TSLA
2022-11-25 01:00:00,0.425,0.483,0.416,0.429,10129080.4,2022-11-26 00:59:59,4510426.1125,26845,4956596.2,2219927.5576,TSLA
2022-11-26 01:00:00,0.422,0.465,0.419,0.443,3871010.9,2022-11-27 00:59:59,1703872.7397,8607,2017167.7,890148.0047,TSLA
2022-11-27 01:00:00,0.427,0.446,0.425,0.428,2066978,2022-11-28 00:59:59,895193.201,4321,1042921,452967.9634,TSLA
2022-11-28 01:00:00,0.428,0.435,0.39,0.416,4742887.7,2022-11-29 00:59:59,1953300.3629,9231,1939660.6,793869.0007,TSLA
2022-11-29 01:00:00,0.41,0.43,0.403,0.424,1779368.3,2022-11-30 00:59:59,740354.2739,4410,934090.6,389388.538,TSLA
2022-11-30 01:00:00,0.426,0.438,0.423,0.432,2129424.6,2022-12-01 00:59:59,915425.1123,3767,1099917.9,473634.0191,TSLA
2022-12-01 01:00:00,0.422,0.446,0.419,0.432,2462580.9,2022-12-02 00:59:59,1063452.3647,5575,1298889.7,561182.7858,TSLA
2022-12-02 01:00:00,0.414,0.435,0.413,0.426,2185662.5,2022-12-03 00:59:59,931663.3958,4195,1216746.5,518947.3043,TSLA
2022-12-03 01:00:00,0.421,0.485,0.418,0.439,16400410.7,2022-12-04 00:59:59,7389221.0756,42906,8271710.2,3731510.8918,TSLA
2022-12-04 01:00:00,0.439,0.453,0.429,0.439,3945747.2,2022-12-05 00:59:59,1737742.4772,8733,1826873.8,806336.7155,TSLA
2022-12-05 01:00:00,0.447,0.455,0.435,0.44,2561567.2,2022-12-06 00:59:59,1137340.2687,5328,977809,434481.6012,TSLA
2022-12-06 01:00:00,0.434,0.44,0.425,0.431,1044745.5,2022-12-07 00:59:59,450903.0397,1904,397820.4,172069.9899,TSLA
2022-12-07 01:00:00,0.421,0.427,0.414,0.419,1128363,2022-12-08 00:59:59,474683.6991,2508,590287.2,248768.7504,TSLA
